,date_time,ghi,dni,dhi,ins,ghi_pred,ins_filled,ghi_pred_6hour,ghi_pred_1day,ghi_pred_3hour,ghi_pred_3hour_1
307,2016-01-13 16:00:00,,,,190.717,,190.717,,,,
308,2016-01-13 16:30:00,,,,127.373,,127.373,,,,
309,2016-01-13 17:00:00,,,,23.889,,23.889,,,,
310,2016-01-13 17:30:00,,,,0.0,,0.0,,,,
311,2016-01-13 18:00:00,,,,0.0,,0.0,,,,
312,2016-01-14 06:30:00,,,,0.0,,0.0,,,,
313,2016-01-14 07:00:00,,,,0.0,,0.0,,,,
314,2016-01-14 07:30:00,,,,33.288,,33.288,,,,
315,2016-01-14 08:00:00,,,,61.516,,61.516,,,,
316,2016-01-14 08:30:00,,,,189.005,,189.005,,,,
317,2016-01-14 09:00:00,,,,228.851,,228.851,,,,
318,2016-01-14 09:30:00,,,,370.923,,370.923,,,,
319,2016-01-14 10:00:00,,,,447.068,,447.068,,,,
320,2016-01-14 10:30:00,,,,523.212,,523.212,,,,
321,2016-01-14 11:00:00,,,,568.66,,568.66,,,,
322,2016-01-14 11:30:00,,,,614.107,,614.107,,,,
323,2016-01-14 12:00:00,,,,621.506,,621.506,,,,
324,2016-01-14 12:30:00,,,,626.806,,626.806,,,,
325,2016-01-14 13:00:00,,,,616.436,,616.436,,,,
326,2016-01-14 13:30:00,,,,558.782,,558.782,,,,
327,2016-01-14 14:00:00,,,,531.495,,531.495,,,,
328,2016-01-14 14:30:00,,,,494.489,,494.489,,,,
329,2016-01-14 15:00:00,,,,381.225,,381.225,,,,
330,2016-01-14 15:30:00,,,,329.963,,329.963,,,,
331,2016-01-14 16:00:00,,,,195.707,,195.707,,,,
332,2016-01-14 16:30:00,,,,132.538,,132.538,,,,
333,2016-01-14 17:00:00,,,,25.435,,25.435,,,,
334,2016-01-14 17:30:00,,,,0.0,,0.0,,,,
335,2016-01-14 18:00:00,,,,0.0,,0.0,,,,
336,2016-01-15 06:30:00,,,,0.0,,0.0,,,,
337,2016-01-15 07:00:00,,,,0.0,,0.0,,,,
338,2016-01-15 07:30:00,,,,33.225,,33.225,,,,
339,2016-01-15 08:00:00,,,,16.644,,16.644,,,,
340,2016-01-15 08:30:00,,,,139.71,,139.71,,,,
341,2016-01-15 09:00:00,,,,201.243,,201.243,,,,
342,2016-01-15 09:30:00,,,,262.776,,262.776,,,,
343,2016-01-15 10:00:00,,,,349.068,,349.068,,,,
344,2016-01-15 10:30:00,,,,435.359,,435.359,,,,
345,2016-01-15 11:00:00,,,,523.342,,523.342,,,,
346,2016-01-15 11:30:00,,,,611.326,,611.326,,,,
347,2016-01-15 12:00:00,,,,618.938,,618.938,,,,
348,2016-01-15 12:30:00,,,,623.787,,623.787,,,,
349,2016-01-15 13:00:00,,,,612.489,,612.489,,,,
350,2016-01-15 13:30:00,,,,555.455,,555.455,,,,
351,2016-01-15 14:00:00,,,,527.443,,527.443,,,,
352,2016-01-15 14:30:00,,,,419.967,,419.967,,,,
353,2016-01-15 15:00:00,,,,377.975,,377.975,,,,
354,2016-01-15 15:30:00,,,,242.573,,242.573,,,,
355,2016-01-15 16:00:00,,,,194.423,,194.423,,,,
356,2016-01-15 16:30:00,,,,70.452,,70.452,,,,
357,2016-01-15 17:00:00,,,,26.048,,26.048,,,,
358,2016-01-15 17:30:00,,,,0.0,,0.0,,,,
359,2016-01-15 18:00:00,,,,0.0,,0.0,,,,
360,2016-01-16 06:30:00,,,,0.0,,0.0,,,,
361,2016-01-16 07:00:00,,,,0.0,,0.0,,,,
362,2016-01-16 07:30:00,,,,33.809,,33.809,,,,
363,2016-01-16 08:00:00,,,,62.207,,62.207,,,,
364,2016-01-16 08:30:00,,,,188.366,,188.366,,,,
365,2016-01-16 09:00:00,,,,277.672,,277.672,,,,
366,2016-01-16 09:30:00,,,,366.977,,366.977,,,,
367,2016-01-16 10:00:00,,,,440.721,,440.721,,,,
368,2016-01-16 10:30:00,,,,514.465,,514.465,,,,
369,2016-01-16 11:00:00,,,,538.151,,538.151,,,,
370,2016-01-16 11:30:00,,,,603.97,,603.97,,,,
371,2016-01-16 12:00:00,,,,616.266,,616.266,,,,
372,2016-01-16 12:30:00,,,,621.687,,621.687,,,,
373,2016-01-16 13:00:00,,,,612.248,,612.248,,,,
374,2016-01-16 13:30:00,,,,556.041,,556.041,,,,
375,2016-01-16 14:00:00,,,,528.33,,528.33,,,,
376,2016-01-16 14:30:00,,,,421.096,,421.096,,,,
377,2016-01-16 15:00:00,,,,379.958,,379.958,,,,
378,2016-01-16 15:30:00,,,,244.406,,244.406,,,,
379,2016-01-16 16:00:00,,,,196.155,,196.155,,,,
380,2016-01-16 16:30:00,,,,71.857,,71.857,,,,
381,2016-01-16 17:00:00,,,,27.417,,27.417,,,,
382,2016-01-16 17:30:00,,,,0.0,,0.0,,,,
383,2016-01-16 18:00:00,,,,0.0,,0.0,,,,
384,2016-01-17 06:30:00,,,,0.0,,0.0,,,,
385,2016-01-17 07:00:00,,,,0.0,,0.0,,,,
386,2016-01-17 07:30:00,,,,38.838,,38.838,,,,
387,2016-01-17 08:00:00,,,,68.273,,68.273,,,,
388,2016-01-17 08:30:00,,,,202.189,,202.189,,,,
389,2016-01-17 09:00:00,,,,241.076,,241.076,,,,
390,2016-01-17 09:30:00,,,,384.846,,384.846,,,,
391,2016-01-17 10:00:00,,,,416.787,,416.787,,,,
392,2016-01-17 10:30:00,,,,535.184,,535.184,,,,
393,2016-01-17 11:00:00,,,,289.023,,289.023,,,,
394,2016-01-17 11:30:00,,,,360.844,,360.844,,,,
395,2016-01-17 12:00:00,,,,381.593,,381.593,,,,
396,2016-01-17 12:30:00,,,,356.221,,356.221,,,,
397,2016-01-17 13:00:00,,,,398.021,,398.021,,,,
398,2016-01-17 13:30:00,,,,573.522,,573.522,,,,
399,2016-01-17 14:00:00,,,,546.235,,546.235,,,,
400,2016-01-17 14:30:00,,,,296.729,,296.729,,,,
401,2016-01-17 15:00:00,,,,264.657,,264.657,,,,
402,2016-01-17 15:30:00,,,,172.269,,172.269,,,,
403,2016-01-17 16:00:00,,,,212.495,,212.495,,,,
404,2016-01-17 16:30:00,,,,80.554,,80.554,,,,
405,2016-01-17 17:00:00,,,,32.836,,32.836,,,,
406,2016-01-17 17:30:00,,,,0.0,,0.0,,,,
407,2016-01-17 18:00:00,,,,0.0,,0.0,,,,
408,2016-01-18 06:30:00,,,,0.0,,0.0,,,,
409,2016-01-18 07:00:00,,,,0.0,,0.0,,,,
410,2016-01-18 07:30:00,,,,38.909,,38.909,,,,
411,2016-01-18 08:00:00,,,,69.36,,69.36,,,,
412,2016-01-18 08:30:00,,,,133.279,,133.279,,,,
413,2016-01-18 09:00:00,,,,156.755,,156.755,,,,
414,2016-01-18 09:30:00,,,,195.043,,195.043,,,,
415,2016-01-18 10:00:00,,,,198.426,,198.426,,,,
416,2016-01-18 10:30:00,,,,339.325,,339.325,,,,
417,2016-01-18 11:00:00,,,,283.922,,283.922,,,,
418,2016-01-18 11:30:00,,,,228.519,,228.519,,,,
419,2016-01-18 12:00:00,,,,209.188,,209.188,,,,
420,2016-01-18 12:30:00,,,,238.927,,238.927,,,,
421,2016-01-18 13:00:00,,,,220.76,,220.76,,,,
422,2016-01-18 13:30:00,,,,211.056,,211.056,,,,
423,2016-01-18 14:00:00,,,,189.863,,189.863,,,,
424,2016-01-18 14:30:00,,,,219.68,,219.68,,,,
425,2016-01-18 15:00:00,,,,206.049,,206.049,,,,
426,2016-01-18 15:30:00,,,,136.824,,136.824,,,,
427,2016-01-18 16:00:00,,,,126.645,,126.645,,,,
428,2016-01-18 16:30:00,,,,57.821,,57.821,,,,
429,2016-01-18 17:00:00,,,,34.432,,34.432,,,,
430,2016-01-18 17:30:00,,,,0.0,,0.0,,,,
431,2016-01-18 18:00:00,,,,0.0,,0.0,,,,
432,2016-01-19 06:30:00,,,,0.0,,0.0,,,,
433,2016-01-19 07:00:00,,,,0.0,,0.0,,,,
434,2016-01-19 07:30:00,,,,28.999,,28.999,,,,
435,2016-01-19 08:00:00,,,,41.552,,41.552,,,,
436,2016-01-19 08:30:00,,,,127.921,,127.921,,,,
437,2016-01-19 09:00:00,,,,124.293,,124.293,,,,
438,2016-01-19 09:30:00,,,,144.509,,144.509,,,,
